scenario,reward_share,liquidity_share,avg_liquidity_MW,min_daylight_liquidity_MW,avg_slippage_pct,peak_slippage_pct,producer_reward_kWh,reward_gini,fulfilled_demand_ratio,unmet_demand_MWh,liquidity_drawdown_pct,composite_score,pareto_efficient,reward_score,slippage_score,unmet_score,drawdown_score,scenario_score,selected_ratio
high_demand,0.55,0.44999999999999996,0.04916761964375,0.019036854,39.31120502775921,77.43188582050803,27427.505286500003,0.6649183249384838,0.5675870336918724,25.087485367799996,88.34169466991607,0.6384500604359081,True,0.5500000000000002,0.19474996025854568,0.5439078312689974,0.05390399238640961,0.4800919936309383,False
high_demand,0.575,0.42500000000000004,0.04743608521909722,0.018979251,38.90369207762582,76.54035898630829,28674.210072249996,0.6649183249384836,0.546483960941123,26.311831236449994,87.73998903355641,0.6303704092346973,True,0.5750000000000001,0.21572940528452242,0.5139019432100522,0.060347963180104644,0.4750089837432503,False
high_demand,0.6,0.4,0.045704550794444444,0.018921648000000003,38.46743626979428,75.5754977214219,29920.914857999996,0.6649183249384829,0.5253429878625118,27.5383759844,87.07279315917494,0.6223966788393668,True,0.6,0.2381885804706586,0.48384216570056815,0.0674933021438537,0.47015866267910417,False
high_demand,0.625,0.375,0.04397301636979167,0.018864045,38.002600388953866,74.52786549626171,31167.619643749997,0.6649183249384829,0.5041887999274146,28.76568742425,86.32879965949597,0.6145509595299329,True,0.625,0.2621191053901755,0.4537635983442637,0.07546110582213694,0.46556168089776684,False
high_demand,0.65,0.35,0.04224148194513889,0.018806442,37.50449493861111,73.38633419250921,32414.3244295,0.6649183249384836,0.48300471532934247,29.994733391399997,85.49393910987457,0.6068491929111073,True,0.6500000000000001,0.2877624031287743,0.42364252173193007,0.08440205081829252,0.4612510728480951,False
high_demand,0.675,0.32499999999999996,0.04050994752048611,0.018748839,36.967453451941765,72.13768727746371,33661.02921525,0.6649183249384836,0.4617697155118588,31.2267333283,84.55048184987174,0.5993109832265812,True,0.675,0.3154101928310659,0.3934490501469683,0.09450601305693748,0.457266592348133,False
high_demand,0.7,0.30000000000000004,0.03877841309583333,0.018691236,36.39018272514556,70.76610577087986,34907.734001000004,0.6649183249384838,0.4405059876062548,32.46039999479999,83.47576489582681,0.5919715640766968,True,0.7000000000000002,0.3451290507813778,0.36321473087093953,0.10601570192283157,0.45364460960356967,False
high_demand,0.725,0.275,0.03704687867118056,0.018633633,35.77165036974853,69.25249452462087,36154.438786750005,0.6649183249384822,0.4192422597006506,33.6940666613,82.24034776714207,0.5848753683586536,True,0.7250000000000002,0.3769721260568811,0.3329804115949104,0.11924641045240332,0.45042731044096873,False
high_demand,0.75,0.25,0.035315344246527776,0.01857603,35.10685948611478,67.57358777930669,37401.1435725,0.6649183249384836,0.39797853179504644,34.92773332779999,80.80527419879081,0.5780713461367505,True,0.7500000000000001,0.41119666736875743,0.3027460923188816,0.13461534104312778,0.4476741422868814,False
high_demand,0.775,0.22499999999999998,0.033583809821875005,0.018518427,34.38911450399063,65.70074476030855,38647.848358250005,0.6649183249384836,0.3767080091691809,36.16179420645,79.11788953697679,0.5716224855811733,True,0.7750000000000002,0.44814737381922826,0.2725021118139896,0.1526863990844708,0.4454606417930973,False
